1.9153614,2.7389667,9.232041,0.17008233,0.104754664,0.43577382
1.1109096,3.8115692,6.3206925,0.3241949,0.2024931,0.81005967
-1.4173675,5.497087,5.7843914,0.40840703,0.26410323,1.0154326
-0.11492168,1.9728222,10.266336,0.315381,0.20851448,0.7842637
1.5705963,-0.78529817,11.18571,0.23394394,0.16788322,0.59527946
1.340753,4.0414124,8.350976,0.13709562,0.115942225,0.39191368
-0.6512229,3.6966474,6.3206925,0.06986553,0.090024084,0.22855087
-0.9576807,2.96881,6.090849,0.11171853,0.13718288,0.30775392
0.34476504,1.5897499,10.304645,0.22745131,0.2234545,0.57958895
0.6512229,0.6703765,12.373235,0.25808182,0.24500932,0.6653195
0.8810662,2.6623523,8.963891,0.26389378,0.25483552,0.7098603
-0.9576807,4.1180267,3.6774938,0.26771605,0.26047292,0.75263834
-0.5363012,3.0071173,9.883265,0.23359486,0.23935445,0.6732259
1.0342951,1.3215994,9.385271,0.08775515,0.14236651,0.29429743
0.4213795,4.807557,5.0182467,-0.010140363,0.08089601,0.07374016
-0.22984336,8.714894,-1.7238252,0.29225537,0.35302776,0.77747434
-1.1109096,2.6623523,6.703765,0.5923647,0.6985331,1.3825974
1.4173675,-2.6623523,16.16565,0.29773572,0.47802824,0.687747
0.9959879,3.083732,9.730036,-0.3576354,-0.104091436,-0.76134753
0.38307226,5.4204726,10.113108,-0.33737215,-0.12168436,-0.6651275
0,2.930503,6.205771,-0.17669713,-0.03070034,-0.26038566
0.076614454,2.1643584,11.9135475,-0.091106184,0.027646014,-0.07641052
2.834735,0.5554548,12.488156,-0.07956956,0.034801867,-0.040264744
0.45968673,1.934515,11.645397,-0.21745057,-0.11922344,-0.3185575
2.7964275,3.3901896,11.377247,-0.2695661,-0.19039796,-0.42146212
1.6472107,-0.63206923,10.189722,-0.27654743,-0.2162114,-0.42793727
0.34476504,2.27928,12.449849,-0.26361454,-0.25808182,-0.39240238
0.30645782,2.96881,9.921572,-0.33049554,-0.29174924,-0.5487315
-1.1492168,2.087744,8.925584,-0.34892622,-0.27897343,-0.57412606
0.19153613,5.6886234,10.228029,-0.25019294,-0.18561576,-0.32360148
0.19153613,4.8841715,6.5505357,-0.17507398,-0.13046336,-0.19778071
0.38307226,3.7349546,6.3589997,-0.16510814,-0.10412634,-0.21375047
-1.1492168,4.6160207,10.151415,-0.25673792,-0.14330898,-0.431585
-0.2681506,4.232949,10.0748005,-0.12095132,-0.054157566,-0.098087505
0.80445176,1.5897499,8.236053,0.050440013,0.062360615,0.30709067
-0.61291564,1.9728222,7.201759,0.09494591,0.09590584,0.39409533
0.038307227,4.1180267,8.925584,0.035552356,0.053668875,0.23940681
0.4213795,0.82360536,9.461885,0.063093655,0.077998765,0.32194343
1.1875241,0.4405331,5.631162,0.10053097,0.108210415,0.42130503
-0.22984336,0.8619126,6.244078,-0.004276057,0.07291985,0.16353735
0.38307226,3.7349546,7.240066,0.046774823,0.14416419,0.26275933
1.0726024,6.5696893,7.929596,0.2022313,0.2909813,0.60507077
1.685518,1.4748282,12.449849,0.24966934,0.36798522,0.7021634
1.0726024,0.8619126,14.441825,0.29918435,0.3787539,0.7959574
0.7278373,2.7006595,6.167464,0.22139502,0.27398178,0.613204
-0.49799395,7.4124484,8.121132,0.22443189,0.2208365,0.6322804
0.2681506,2.585738,10.879252,0.24390976,0.18599974,0.73724455
0.19153613,4.960786,10.649409,0.10831513,0.07541568,0.44551274
1.8387469,5.0374002,10.342952,0.001884956,-0.025848325,0.16891296
0.22984336,4.9224787,12.603078,-0.043039817,-0.06979571,0.07304203
-0.34476504,3.0454245,14.863204,-0.10976376,-0.10712831,-0.07749262
0.5746084,3.7349546,9.232041,-0.13870132,-0.1105317,-0.15721926
0.038307227,3.0071173,6.397307,-0.054262288,-0.028658306,0.06010914
-1.0342951,-1.8962077,7.8146744,0.023666665,0.041643556,0.25745353
1.0726024,1.0151415,9.040505,0.018273598,0.06471681,0.25422466
0.45968673,0.4405331,5.7843914,0.07566002,0.12747885,0.4236263
0.7661445,2.8921957,3.8307228,0.09920452,0.15418239,0.53810245
-0.61291564,1.091756,8.389283,0.02528982,0.123098075,0.38821357
-0.15322891,-1.0534488,10.113108,-0.08578293,0.07436848,0.13964379
-0.19153613,3.7349546,8.580819,-0.17774433,0.06323328,-0.059236474
0.038307227,3.9264908,7.5848308,-0.095713854,0.19654153,0.10252064
-0.15322891,2.7389667,8.504205,0.020682152,0.31199506,0.39098865
1.1875241,0.21068975,8.734048,-0.05440191,0.25321236,0.2592512
0.15322891,1.091756,9.959879,-0.20552997,0.11976449,-0.045867253
1.3790601,1.091756,11.951855,-0.49125782,-0.08831366,-0.68675214
1.8387469,1.8579005,8.963891,-0.7110995,-0.24439846,-1.2163025
-0.15322891,5.841852,7.393295,-0.5499707,-0.20984094,-0.76581556
0.076614454,4.5777135,10.342952,-0.29736918,-0.093811445,-0.1237962
1.7238252,0.82360536,8.963891,-0.21170844,-0.06815511,0.07721337
0.6512229,1.3982137,10.381259,-0.23040092,-0.1107935,0.007592182
1.1109096,0.6703765,10.189722,-0.21745057,-0.1661728,0.037332594
0.842759,2.3942018,8.121132,-0.21212731,-0.13899802,0.016510814
-0.7278373,1.7812861,10.726024,-0.23465952,-0.11321951,-0.0874759
-0.15322891,2.3175871,10.304645,-0.20664698,-0.086149454,-0.077667154
0.9959879,2.5091233,7.1251445,-0.108699106,-0.021764256,0.1539904
0.30645782,1.7429788,8.312668,-0.005183628,0.03213151,0.36657152
0.7278373,1.1300632,7.8146744,-0.037664205,0.008726646,0.26394615
1.5705963,4.960786,3.7541082,-0.08831366,-0.034557518,0.1412495
0.19153613,4.8458643,5.746084,-0.04087561,-0.013508848,0.26816985
0.842759,0.90021986,9.232041,0.110915676,0.074124135,0.6760533
0.80445176,-1.4748282,9.040505,0.16025613,0.119415425,0.76298815
-0.19153613,5.497087,6.6271505,0.32923892,0.24397957,1.1621624
-0.842759,4.271256,6.3206925,0.4646939,0.40137336,1.419389
1.4173675,0.8619126,6.9719152,0.37887606,0.42989203,1.1168362
1.2258313,1.091756,10.611102,0.29806733,0.38554323,0.9460557
0.6895301,2.0111294,9.193734,0.23130849,0.32967523,0.81955427
1.1109096,4.6160207,7.0102224,0.2480811,0.34461525,0.8537453
-0.30645782,4.156334,8.848969,0.3016278,0.3737099,0.957348
-0.6512229,3.0071173,13.062764,0.37674677,0.4312185,1.1076732
0.5363012,1.1683705,12.143391,0.47115162,0.5189562,1.3258917
0.34476504,1.5897499,8.42759,0.36494833,0.44308674,1.0970966
-1.0726024,2.087744,8.159439,0.26951376,0.3845135,0.9099972
2.0685902,3.1603463,6.8569937,0.20654227,0.3549127,0.7418173
0.6512229,3.5051112,6.2823853,0.19373155,0.3378085,0.71610856
0.076614454,3.8115692,7.5082164,0.13473941,0.28431413,0.61343086
1.0342951,3.0454245,9.500193,0.068608895,0.2361605,0.4863011
0.22984336,-0.36391866,9.461885,0.096359625,0.24654521,0.5583483
0.7278373,3.8115692,7.1251445,0.07209955,0.23460716,0.56433475
1.4173675,6.7229185,5.3247046,0.04852015,0.22376867,0.56201345
0.7278373,1.5131354,10.91756,0.065397486,0.22272147,0.6428746
1.340753,-1.283292,10.6877165,0.05183628,0.18320721,0.7126354
-0.34476504,2.3942018,8.42759,0.04410447,0.16578883,0.79829615
-0.9576807,5.650316,4.098873,-0.003333579,0.13004448,0.71966904
-0.22984336,4.271256,8.734048,0.007487462,0.14137167,0.7417649
0.2681506,-0.78529817,14.595054,-0.09714503,0.060196407,0.5224294
2.030283,-0.8619126,12.334928,-0.2819754,-0.08569567,0.11278318
-0.6895301,4.960786,6.8186865,-0.24144885,-0.07278023,0.2831273
-0.8810662,7.9104424,4.4819455,-0.050527282,0.054436818,0.7504567
1.1492168,2.4708161,8.082825,0.069184855,0.13110913,0.9841388
0.91937345,2.5091233,11.87524,0.14927801,0.19526744,1.041979
0.842759,3.1986535,12.143391,0.07464773,0.14097025,0.80436987
1.0342951,2.2409728,8.810662,-0.017645279,0.07187266,0.53347737
0.9959879,4.3861775,9.883265,-0.041992623,0.04769985,0.4464203
